timestamp,machine_id,vibration,temperature,pressure,failure
2024-01-14 22:00:00,2,0.426,74.48,104.75,0
2024-01-14 23:00:00,2,0.519,73.14,103.27,0
2024-01-15 00:00:00,2,0.514,73.29,104.74,0
2024-01-15 01:00:00,2,0.454,73.89,105.17,0
2024-01-15 02:00:00,2,0.471,70.94,104.96,0
2024-01-15 03:00:00,2,0.444,70.57,105.67,0
2024-01-15 04:00:00,2,0.425,71.59,104.48,0
2024-01-15 05:00:00,2,0.431,69.52,104.75,0
2024-01-15 06:00:00,2,0.502,76.55,102.97,0
2024-01-15 07:00:00,2,0.468,71.76,104.86,0
2024-01-15 08:00:00,2,0.446,72.83,101.94,0
2024-01-15 09:00:00,2,0.509,74.98,104.38,0
2024-01-15 10:00:00,2,0.537,72.3,104.54,0
2024-01-15 11:00:00,2,0.513,73.61,105.7,0
2024-01-15 12:00:00,2,0.525,72.78,105.84,0
2024-01-15 13:00:00,2,0.476,71.18,105.38,0
2024-01-15 14:00:00,2,0.535,76.13,104.36,0
2024-01-15 15:00:00,2,0.545,74.62,105.21,0
2024-01-15 16:00:00,2,0.487,72.26,103.01,0
2024-01-15 17:00:00,2,0.499,73.72,105.88,0
2024-01-15 18:00:00,2,0.494,73.48,106.64,0
2024-01-15 19:00:00,2,0.602,75.01,105.28,0
2024-01-15 20:00:00,2,0.417,71.17,105.06,0
2024-01-15 21:00:00,2,0.566,75.63,105.94,0
2024-01-15 22:00:00,2,0.483,71.71,106.07,0
2024-01-15 23:00:00,2,0.414,73.74,105.01,0
2024-01-16 00:00:00,2,0.644,75.19,103.89,0
2024-01-16 01:00:00,2,0.523,76.37,104.15,0
2024-01-16 02:00:00,2,0.452,71.71,104.96,0
2024-01-16 03:00:00,2,0.485,72.89,104.55,0
2024-01-16 04:00:00,2,0.499,71.57,107.22,0
2024-01-16 05:00:00,2,0.479,74.68,106.14,0
2024-01-16 06:00:00,2,0.499,76.46,105.61,0
2024-01-16 07:00:00,2,0.447,74.23,105.1,0
2024-01-16 08:00:00,2,0.47,70.8,105.22,0
2024-01-16 09:00:00,2,0.538,77.55,103.97,0
2024-01-16 10:00:00,2,0.607,74.88,103.6,0
2024-01-16 11:00:00,2,0.603,73.64,102.26,0
2024-01-16 12:00:00,2,0.543,75.58,104.99,0
2024-01-16 13:00:00,2,0.531,74.7,103.65,0
2024-01-16 14:00:00,2,0.489,74.32,104.77,0
2024-01-16 15:00:00,2,0.505,76.19,104.96,0
2024-01-16 16:00:00,2,0.47,76.75,102.51,0
2024-01-16 17:00:00,2,0.39,73.96,105.34,0
2024-01-16 18:00:00,2,0.538,69.69,104.35,0
2024-01-16 19:00:00,2,0.498,70.87,103.87,0
2024-01-16 20:00:00,2,0.446,74.86,104.72,0
2024-01-16 21:00:00,2,0.523,75.64,104.04,0
2024-01-16 22:00:00,2,0.46,69.62,104.45,0
2024-01-16 23:00:00,2,0.465,71.36,104.12,0
2024-01-17 00:00:00,2,0.532,72.51,105.17,0
2024-01-17 01:00:00,2,0.511,77.14,103.7,0
2024-01-17 02:00:00,2,0.394,73.42,103.97,0
2024-01-17 03:00:00,2,0.443,72.4,103.93,0
2024-01-17 04:00:00,2,0.528,72.12,105.51,0
2024-01-17 05:00:00,2,0.46,71.18,104.61,0
2024-01-17 06:00:00,2,0.484,74.0,104.64,0
2024-01-17 07:00:00,2,0.414,71.71,107.1,0
2024-01-17 08:00:00,2,0.574,75.47,105.04,0
2024-01-17 09:00:00,2,0.464,74.38,105.23,0
2024-01-17 10:00:00,2,0.401,72.88,105.29,0
2024-01-17 11:00:00,2,0.495,74.46,104.42,0
2024-01-17 12:00:00,2,0.541,73.44,105.9,0
2024-01-17 13:00:00,2,0.529,74.82,104.54,0
2024-01-17 14:00:00,2,0.581,73.83,107.05,0
2024-01-17 15:00:00,2,0.509,73.0,103.79,0
2024-01-17 16:00:00,2,0.538,75.19,105.45,0
2024-01-17 17:00:00,2,0.436,72.44,105.39,0
2024-01-17 18:00:00,2,0.522,74.57,104.56,0
2024-01-17 19:00:00,2,0.573,77.97,105.08,0
2024-01-17 20:00:00,2,0.459,75.57,105.17,0
2024-01-17 21:00:00,2,0.53,74.18,105.09,0
2024-01-17 22:00:00,2,0.504,72.05,104.24,0
2024-01-17 23:00:00,2,0.582,75.21,105.48,0
2024-01-18 00:00:00,2,0.536,72.74,104.95,0
2024-01-18 01:00:00,2,0.42,75.08,103.62,0
2024-01-18 02:00:00,2,0.518,73.42,104.72,0
2024-01-18 03:00:00,2,0.45,70.75,104.65,0
2024-01-18 04:00:00,2,0.423,72.85,105.11,0
2024-01-18 05:00:00,2,0.507,70.66,103.07,0
2024-01-18 06:00:00,2,0.478,71.91,105.36,0
2024-01-18 07:00:00,2,0.51,74.83,105.17,0
2024-01-18 08:00:00,2,0.429,75.12,103.89,0
2024-01-18 09:00:00,2,0.518,72.93,104.12,0
2024-01-18 10:00:00,2,0.434,74.91,104.84,0
2024-01-18 11:00:00,2,0.528,77.01,104.57,0
2024-01-18 12:00:00,2,0.483,72.2,105.47,0
2024-01-18 13:00:00,2,0.435,73.02,104.87,0
2024-01-18 14:00:00,2,0.497,71.42,104.02,0
2024-01-18 15:00:00,2,0.551,71.75,103.65,0
2024-01-18 16:00:00,2,0.457,75.26,104.93,0
2024-01-18 17:00:00,2,0.531,77.35,104.54,0
2024-01-18 18:00:00,2,0.481,71.3,104.45,0
2024-01-18 19:00:00,2,0.465,75.58,104.81,0
2024-01-18 20:00:00,2,0.51,75.96,103.65,0
2024-01-18 21:00:00,2,0.578,70.99,104.26,0
2024-01-18 22:00:00,2,0.461,71.93,104.26,0
2024-01-18 23:00:00,2,0.473,74.09,103.66,0
2024-01-19 00:00:00,2,0.456,73.08,105.17,0
2024-01-19 01:00:00,2,0.56,75.41,104.94,0
2024-01-19 02:00:00,2,0.491,73.91,105.69,0
2024-01-19 03:00:00,2,0.53,72.17,105.73,0
2024-01-19 04:00:00,2,0.45,74.11,103.41,0
2024-01-19 05:00:00,2,0.498,75.47,104.74,0
2024-01-19 06:00:00,2,0.513,74.91,104.13,0
2024-01-19 07:00:00,2,0.475,71.2,103.74,0
2024-01-19 08:00:00,2,0.464,72.09,104.3,0
2024-01-19 09:00:00,2,0.558,75.12,105.28,0
2024-01-19 10:00:00,2,0.544,74.33,105.11,0
2024-01-19 11:00:00,2,0.53,73.97,104.67,0
2024-01-19 12:00:00,2,0.565,75.38,105.85,0
2024-01-19 13:00:00,2,0.537,76.11,104.87,0
2024-01-19 14:00:00,2,0.469,73.59,103.9,0
2024-01-19 15:00:00,2,0.413,72.44,103.58,0
2024-01-19 16:00:00,2,0.499,72.64,105.36,0
2024-01-19 17:00:00,2,0.562,67.84,105.38,0
2024-01-19 18:00:00,2,0.473,76.33,104.24,0
2024-01-19 19:00:00,2,0.5,71.54,104.84,0
2024-01-19 20:00:00,2,0.533,74.78,104.93,0
2024-01-19 21:00:00,2,0.381,72.53,105.33,0
2024-01-19 22:00:00,2,0.515,72.08,103.61,0
2024-01-19 23:00:00,2,0.522,71.23,106.47,0
2024-01-20 00:00:00,2,0.524,74.09,105.65,0
2024-01-20 01:00:00,2,0.558,70.59,105.14,0
2024-01-20 02:00:00,2,0.578,73.97,104.39,0
2024-01-20 03:00:00,2,0.484,74.37,105.93,0
2024-01-20 04:00:00,2,0.404,71.85,104.82,0
2024-01-20 05:00:00,2,0.473,72.56,104.22,0
2024-01-20 06:00:00,2,0.495,74.53,104.64,0
2024-01-20 07:00:00,2,0.512,73.18,105.59,0
2024-01-20 08:00:00,2,0.388,72.88,103.93,0
2024-01-20 09:00:00,2,0.495,70.56,105.04,0
2024-01-20 10:00:00,2,0.517,72.93,105.67,0
2024-01-20 11:00:00,2,0.482,72.55,104.93,0
2024-01-20 12:00:00,2,0.459,73.65,104.87,0
2024-01-20 13:00:00,2,0.427,74.94,104.64,0
2024-01-20 14:00:00,2,0.485,74.05,103.88,0
2024-01-20 15:00:00,2,0.527,73.64,105.89,0
2024-01-20 16:00:00,2,0.53,77.49,105.18,0
2024-01-20 17:00:00,2,0.568,73.83,105.9,0
2024-01-20 18:00:00,2,0.466,74.59,105.97,0
2024-01-20 19:00:00,2,0.369,69.12,105.0,0
2024-01-20 20:00:00,2,0.484,74.46,104.84,0
2024-01-20 21:00:00,2,0.508,74.58,105.05,0
2024-01-20 22:00:00,2,0.529,73.16,106.26,0
2024-01-20 23:00:00,2,0.522,74.07,104.35,0
2024-01-21 00:00:00,2,0.537,74.76,105.87,0
2024-01-21 01:00:00,2,0.46,74.35,102.67,0
2024-01-21 02:00:00,2,0.516,77.07,104.6,0
2024-01-21 03:00:00,2,0.493,71.34,104.29,0
2024-01-21 04:00:00,2,0.603,74.52,105.13,0
2024-01-21 05:00:00,2,0.511,73.2,104.43,0
2024-01-21 06:00:00,2,0.441,71.32,104.89,0
2024-01-21 07:00:00,2,0.504,74.21,104.25,0
2024-01-21 08:00:00,2,0.514,75.02,104.36,0
2024-01-21 09:00:00,2,0.533,75.32,104.6,0
2024-01-21 10:00:00,2,0.408,74.74,104.88,0
2024-01-21 11:00:00,2,0.425,74.37,104.82,0
2024-01-21 12:00:00,2,0.466,75.09,105.97,0
2024-01-21 13:00:00,2,0.504,78.9,106.08,0
2024-01-21 14:00:00,2,0.495,72.83,104.98,0
2024-01-21 15:00:00,2,0.486,75.33,105.95,0
2024-01-21 16:00:00,2,0.543,73.53,105.01,0
2024-01-21 17:00:00,2,0.406,71.13,105.37,0
2024-01-21 18:00:00,2,0.528,73.9,103.9,0
2024-01-21 19:00:00,2,0.526,75.52,105.63,0
2024-01-21 20:00:00,2,0.498,71.2,103.89,0
2024-01-21 21:00:00,2,0.486,75.43,105.82,0
2024-01-21 22:00:00,2,0.533,77.91,104.83,0
2024-01-21 23:00:00,2,0.498,76.54,105.36,0
2024-01-22 00:00:00,2,0.459,70.52,106.97,0
2024-01-22 01:00:00,2,0.543,74.72,103.94,0
2024-01-22 02:00:00,2,0.486,74.12,105.08,0
2024-01-22 03:00:00,2,0.443,74.48,105.97,0
2024-01-22 04:00:00,2,0.507,73.06,104.48,0
2024-01-22 05:00:00,2,0.53,75.97,103.68,0
2024-01-22 06:00:00,2,0.515,74.42,103.99,0
2024-01-22 07:00:00,2,0.539,76.39,104.06,0
2024-01-22 08:00:00,2,0.483,75.23,103.25,0
2024-01-22 09:00:00,2,0.529,74.6,104.6,0
2024-01-22 10:00:00,2,0.449,75.84,105.59,0
2024-01-22 11:00:00,2,0.512,75.43,105.67,0
2024-01-22 12:00:00,2,0.526,71.65,105.2,0
2024-01-22 13:00:00,2,0.459,73.17,104.21,0
2024-01-22 14:00:00,2,0.382,73.33,105.65,0
2024-01-22 15:00:00,2,0.379,71.46,106.36,0
2024-01-22 16:00:00,2,0.518,75.69,104.95,0
2024-01-22 17:00:00,2,0.441,73.65,103.73,0
2024-01-22 18:00:00,2,0.414,75.95,103.49,0
2024-01-22 19:00:00,2,0.499,75.62,104.97,0
2024-01-22 20:00:00,2,0.447,72.64,103.21,0
2024-01-22 21:00:00,2,0.498,73.81,106.02,0
2024-01-22 22:00:00,2,0.472,76.59,102.87,0
2024-01-22 23:00:00,2,0.598,76.53,105.49,0
2024-01-23 00:00:00,2,0.561,77.88,103.52,0
2024-01-23 01:00:00,2,0.575,73.25,104.34,0
2024-01-23 02:00:00,2,0.391,71.5,104.7,0
2024-01-23 03:00:00,2,0.458,71.2,103.17,0
2024-01-23 04:00:00,2,0.471,73.25,104.32,0
2024-01-23 05:00:00,2,0.508,76.29,104.44,0
2024-01-23 06:00:00,2,0.504,70.25,106.05,0
2024-01-23 07:00:00,2,0.447,73.26,105.94,0
2024-01-23 08:00:00,2,0.496,72.84,105.63,0
2024-01-23 09:00:00,2,0.468,74.96,105.85,0
2024-01-23 10:00:00,2,0.458,71.94,104.91,0
2024-01-23 11:00:00,2,0.505,74.44,103.91,0
2024-01-23 12:00:00,2,0.406,74.15,104.56,0
2024-01-23 13:00:00,2,0.549,76.16,105.74,0
2024-01-23 14:00:00,2,0.577,76.15,103.34,0
2024-01-23 15:00:00,2,0.422,74.16,103.76,0
2024-01-23 16:00:00,2,0.495,74.66,105.58,0
2024-01-23 17:00:00,2,0.548,72.31,106.1,0
2024-01-23 18:00:00,2,0.397,73.16,104.94,0
2024-01-23 19:00:00,2,0.514,73.61,105.2,0
2024-01-23 20:00:00,2,0.536,77.29,105.62,0
2024-01-23 21:00:00,2,0.501,74.02,103.85,0
2024-01-23 22:00:00,2,0.423,74.72,104.24,0
2024-01-23 23:00:00,2,0.559,75.48,106.37,0
2024-01-24 00:00:00,2,0.464,73.0,105.17,0
2024-01-24 01:00:00,2,0.492,74.15,105.67,0
2024-01-24 02:00:00,2,0.549,72.93,106.06,0
2024-01-24 03:00:00,2,0.51,71.71,104.28,0
2024-01-24 04:00:00,2,0.553,73.29,106.06,0
2024-01-24 05:00:00,2,0.579,73.66,105.81,0
2024-01-24 06:00:00,2,0.505,71.54,107.75,0
2024-01-24 07:00:00,2,0.404,74.83,104.85,0
2024-01-24 08:00:00,2,0.4,72.75,106.24,0
2024-01-24 09:00:00,2,0.5,73.91,104.28,0
2024-01-24 10:00:00,2,0.482,72.73,105.86,0
2024-01-24 11:00:00,2,0.467,73.83,103.63,0
2024-01-24 12:00:00,2,0.391,74.19,106.15,0
2024-01-24 13:00:00,2,0.551,73.84,103.3,0
2024-01-24 14:00:00,2,0.472,72.45,104.14,0
2024-01-24 15:00:00,2,0.578,72.39,103.02,0
2024-01-24 16:00:00,2,0.507,75.61,105.15,0
2024-01-24 17:00:00,2,0.487,71.89,105.97,0
2024-01-24 18:00:00,2,0.444,73.96,104.44,0
2024-01-24 19:00:00,2,0.545,75.37,103.69,0
2024-01-24 20:00:00,2,0.504,72.33,105.69,0
2024-01-24 21:00:00,2,0.519,72.71,106.2,0
2024-01-24 22:00:00,2,0.432,73.97,105.72,0
2024-01-24 23:00:00,2,0.516,76.27,104.16,0
2024-01-25 00:00:00,2,0.478,72.63,104.07,0
2024-01-25 01:00:00,2,0.583,73.09,105.2,0
2024-01-25 02:00:00,2,0.561,75.2,104.72,0
2024-01-25 03:00:00,2,0.459,74.11,104.45,0
2024-01-25 04:00:00,2,0.523,73.75,106.12,0
2024-01-25 05:00:00,2,0.538,74.91,104.82,0
2024-01-25 06:00:00,2,0.447,71.66,102.61,0
2024-01-25 07:00:00,2,0.572,74.98,103.37,0
2024-01-25 08:00:00,2,0.529,71.88,105.17,0
2024-01-25 09:00:00,2,0.494,73.97,104.8,0
2024-01-25 10:00:00,2,0.447,73.04,105.28,0
2024-01-25 11:00:00,2,0.539,72.36,104.77,0
2024-01-25 12:00:00,2,0.576,72.19,103.63,0
2024-01-25 13:00:00,2,0.479,76.72,104.7,0
2024-01-25 14:00:00,2,0.505,77.31,103.89,0
2024-01-25 15:00:00,2,0.483,70.79,104.81,0
2024-01-25 16:00:00,2,0.52,76.21,103.5,0
2024-01-25 17:00:00,2,0.514,74.67,105.85,0
2024-01-25 18:00:00,2,0.543,78.27,105.62,0
2024-01-25 19:00:00,2,0.505,75.38,105.18,0
2024-01-25 20:00:00,2,0.532,76.56,105.51,0
2024-01-25 21:00:00,2,0.53,75.21,105.39,0
2024-01-25 22:00:00,2,0.447,76.14,104.43,0
2024-01-25 23:00:00,2,0.498,75.41,104.6,0
2024-01-26 00:00:00,2,0.483,74.76,105.0,0
2024-01-26 01:00:00,2,0.503,77.26,104.97,0
2024-01-26 02:00:00,2,0.556,71.82,104.01,0
2024-01-26 03:00:00,2,0.484,75.66,104.48,0
2024-01-26 04:00:00,2,0.462,74.93,106.03,0
2024-01-26 05:00:00,2,0.49,73.92,104.48,0
2024-01-26 06:00:00,2,0.53,70.08,105.32,0
2024-01-26 07:00:00,2,0.594,74.83,103.47,0
2024-01-26 08:00:00,2,0.472,72.3,104.14,0
2024-01-26 09:00:00,2,0.544,73.44,104.41,0
2024-01-26 10:00:00,2,0.5,74.93,105.33,0
2024-01-26 11:00:00,2,0.488,72.92,103.65,0
2024-01-26 12:00:00,2,0.463,75.16,105.26,0
2024-01-26 13:00:00,2,0.646,75.65,105.18,0
2024-01-26 14:00:00,2,0.594,73.92,102.36,0
2024-01-26 15:00:00,2,0.531,81.28,103.35,0
2024-01-26 16:00:00,2,0.603,80.54,105.36,0
2024-01-26 17:00:00,2,0.548,79.98,104.97,0
2024-01-26 18:00:00,2,0.477,77.0,103.25,0
2024-01-26 19:00:00,2,0.614,77.46,102.33,0
2024-01-26 20:00:00,2,0.62,80.77,103.5,0
2024-01-26 21:00:00,2,0.547,76.97,103.63,0
2024-01-26 22:00:00,2,0.648,83.91,102.87,0
2024-01-26 23:00:00,2,0.571,78.77,102.53,0
2024-01-27 00:00:00,2,0.635,84.52,103.57,0
2024-01-27 01:00:00,2,0.578,83.39,101.68,0
2024-01-27 02:00:00,2,0.645,83.37,100.96,0
2024-01-27 03:00:00,2,0.699,88.62,102.51,0
2024-01-27 04:00:00,2,0.601,84.4,100.76,0
2024-01-27 05:00:00,2,0.778,88.27,100.62,0
2024-01-27 06:00:00,2,0.651,87.82,100.33,0
2024-01-27 07:00:00,2,0.707,88.19,99.24,0
2024-01-27 08:00:00,2,0.755,88.31,99.91,0
2024-01-27 09:00:00,2,0.725,88.43,99.83,0
2024-01-27 10:00:00,2,0.834,94.54,101.76,0
2024-01-27 11:00:00,2,0.849,90.5,100.58,0
2024-01-27 12:00:00,2,0.802,90.3,100.49,0
2024-01-27 13:00:00,2,0.803,88.12,100.01,0
2024-01-27 14:00:00,2,0.849,93.5,98.12,0
2024-01-27 15:00:00,2,0.833,91.79,96.92,0
2024-01-27 16:00:00,2,0.787,97.73,97.64,0
2024-01-27 17:00:00,2,0.914,94.53,98.86,0
2024-01-27 18:00:00,2,0.858,99.61,98.83,0
2024-01-27 19:00:00,2,0.952,96.05,97.72,0
2024-01-27 20:00:00,2,0.836,99.54,97.75,0
2024-01-27 21:00:00,2,0.901,99.89,98.76,0
2024-01-27 22:00:00,2,0.92,99.51,96.58,0
2024-01-27 23:00:00,2,0.958,99.66,96.54,0
2024-01-28 00:00:00,2,0.993,100.07,96.68,0
2024-01-28 01:00:00,2,0.895,101.78,96.8,0
2024-01-28 02:00:00,2,0.957,103.08,96.36,0
2024-01-28 03:00:00,2,0.999,105.42,96.95,0
2024-01-28 04:00:00,2,0.987,100.54,95.9,0
2024-01-28 05:00:00,2,0.989,108.07,95.55,0
2024-01-28 06:00:00,2,0.892,106.56,96.6,0
2024-01-28 07:00:00,2,1.058,104.1,96.48,0
2024-01-28 08:00:00,2,1.012,104.82,95.49,0
2024-01-28 09:00:00,2,1.036,106.32,97.71,0
2024-01-28 10:00:00,2,0.823,93.43,100.46,1
2024-01-28 11:00:00,2,0.833,94.67,98.92,0
2024-01-28 12:00:00,2,0.77,87.31,99.33,0
2024-01-28 13:00:00,2,0.767,90.46,101.79,0
2024-01-28 14:00:00,2,0.474,77.07,103.29,1
2024-01-28 15:00:00,2,0.52,75.41,103.79,0
2024-01-28 16:00:00,2,0.44,69.93,106.26,0
2024-01-28 17:00:00,2,0.454,70.52,105.04,0
2024-01-28 18:00:00,2,0.422,70.88,105.74,0
2024-01-28 19:00:00,2,0.406,68.12,106.22,0
2024-01-28 20:00:00,2,0.55,73.46,104.96,0
2024-01-28 21:00:00,2,0.426,74.31,104.99,0
2024-01-28 22:00:00,2,0.466,74.43,105.54,0
2024-01-28 23:00:00,2,0.438,72.43,105.45,0
2024-01-29 00:00:00,2,0.505,79.14,105.0,0
2024-01-29 01:00:00,2,0.524,76.31,105.61,0
2024-01-29 02:00:00,2,0.493,75.46,103.82,0
2024-01-29 03:00:00,2,0.506,72.24,104.75,0
2024-01-29 04:00:00,2,0.465,72.9,107.13,0
2024-01-29 05:00:00,2,0.652,75.09,104.96,0
2024-01-29 06:00:00,2,0.412,73.16,104.98,0
2024-01-29 07:00:00,2,0.488,72.08,105.2,0
2024-01-29 08:00:00,2,0.493,70.59,104.76,0
2024-01-29 09:00:00,2,0.513,74.54,106.48,0
2024-01-29 10:00:00,2,0.52,72.91,105.57,0
2024-01-29 11:00:00,2,0.371,70.01,104.65,0
2024-01-29 12:00:00,2,0.483,77.53,105.72,0
2024-01-29 13:00:00,2,0.467,69.64,104.43,0
2024-01-29 14:00:00,2,0.436,71.37,104.53,0
2024-01-29 15:00:00,2,0.506,73.07,106.6,0
2024-01-29 16:00:00,2,0.475,73.72,106.15,0
2024-01-29 17:00:00,2,0.521,73.7,107.23,0
2024-01-29 18:00:00,2,0.49,72.09,104.9,0
2024-01-29 19:00:00,2,0.452,73.9,105.62,0
2024-01-29 20:00:00,2,0.521,70.72,106.34,0
2024-01-29 21:00:00,2,0.453,71.96,103.61,0
2024-01-29 22:00:00,2,0.378,71.09,103.45,0
2024-01-29 23:00:00,2,0.539,74.53,104.7,0
2024-01-30 00:00:00,2,0.518,70.5,105.12,0
2024-01-30 01:00:00,2,0.552,76.32,105.0,0
2024-01-30 02:00:00,2,0.519,73.07,104.29,0
2024-01-30 03:00:00,2,0.55,75.68,105.3,0
2024-01-30 04:00:00,2,0.547,67.93,105.31,0
2024-01-30 05:00:00,2,0.55,69.84,105.76,0
2024-01-30 06:00:00,2,0.496,71.28,106.42,0
2024-01-30 07:00:00,2,0.501,74.1,104.94,0
2024-01-30 08:00:00,2,0.565,76.91,104.69,0
2024-01-30 09:00:00,2,0.442,74.67,107.03,0
2024-01-30 10:00:00,2,0.473,75.03,103.99,0
2024-01-30 11:00:00,2,0.468,76.39,105.48,0
2024-01-30 12:00:00,2,0.456,71.99,105.53,0
2024-01-30 13:00:00,2,0.568,77.39,104.66,0
2024-01-30 14:00:00,2,0.491,75.92,105.77,0
2024-01-30 15:00:00,2,0.511,70.3,104.4,0
2024-01-30 16:00:00,2,0.493,73.86,104.93,0
2024-01-30 17:00:00,2,0.539,78.39,105.01,0
2024-01-30 18:00:00,2,0.537,69.97,105.69,0
2024-01-30 19:00:00,2,0.415,71.0,102.9,0
2024-01-30 20:00:00,2,0.538,71.02,105.84,0
2024-01-30 21:00:00,2,0.459,71.94,104.2,0
2024-01-30 22:00:00,2,0.523,71.23,106.02,0
2024-01-30 23:00:00,2,0.571,73.63,105.89,0
2024-01-01 00:00:00,3,0.326,71.06,99.72,0
2024-01-01 01:00:00,3,0.347,70.69,100.75,0
2024-01-01 02:00:00,3,0.394,73.45,99.78,0
2024-01-01 03:00:00,3,0.406,74.79,99.41,0
2024-01-01 04:00:00,3,0.275,69.76,102.18,0
2024-01-01 05:00:00,3,0.492,74.89,99.93,0
2024-01-01 06:00:00,3,0.458,74.73,100.16,0
2024-01-01 07:00:00,3,0.354,73.32,100.97,0
2024-01-01 08:00:00,3,0.299,72.78,99.87,0
2024-01-01 09:00:00,3,0.366,71.36,101.19,0
2024-01-01 10:00:00,3,0.368,73.7,102.53,0
2024-01-01 11:00:00,3,0.324,73.41,99.85,0
2024-01-01 12:00:00,3,0.366,66.98,100.5,0
2024-01-01 13:00:00,3,0.367,72.06,100.87,0
2024-01-01 14:00:00,3,0.4,73.79,100.31,0
2024-01-01 15:00:00,3,0.378,72.95,100.19,0
2024-01-01 16:00:00,3,0.412,71.9,102.51,0
2024-01-01 17:00:00,3,0.393,74.53,99.93,0
2024-01-01 18:00:00,3,0.379,72.13,100.13,0
2024-01-01 19:00:00,3,0.374,72.0,100.48,0
2024-01-01 20:00:00,3,0.457,72.23,99.82,0
2024-01-01 21:00:00,3,0.308,72.81,101.79,0
2024-01-01 22:00:00,3,0.418,74.18,101.13,0
2024-01-01 23:00:00,3,0.379,69.82,101.78,0
2024-01-02 00:00:00,3,0.366,71.47,100.36,0
2024-01-02 01:00:00,3,0.483,74.03,99.79,0
2024-01-02 02:00:00,3,0.461,75.9,98.41,0
2024-01-02 03:00:00,3,0.381,75.72,101.6,0
2024-01-02 04:00:00,3,0.312,70.88,99.49,0
2024-01-02 05:00:00,3,0.346,73.96,100.29,0
2024-01-02 06:00:00,3,0.426,75.0,101.21,0
2024-01-02 07:00:00,3,0.351,74.18,99.22,0
2024-01-02 08:00:00,3,0.342,70.37,100.27,0
2024-01-02 09:00:00,3,0.476,74.48,99.87,0
2024-01-02 10:00:00,3,0.387,70.01,99.9,0
2024-01-02 11:00:00,3,0.362,73.17,101.09,0
2024-01-02 12:00:00,3,0.419,69.54,101.25,0
2024-01-02 13:00:00,3,0.382,73.23,99.05,0
2024-01-02 14:00:00,3,0.365,73.85,101.23,0
2024-01-02 15:00:00,3,0.384,72.67,101.06,0
2024-01-02 16:00:00,3,0.251,69.13,100.79,0
2024-01-02 17:00:00,3,0.388,71.35,99.68,0
2024-01-02 18:00:00,3,0.373,71.03,101.31,0
2024-01-02 19:00:00,3,0.501,76.11,100.62,0
2024-01-02 20:00:00,3,0.401,69.44,101.74,0
2024-01-02 21:00:00,3,0.363,73.43,101.34,0
2024-01-02 22:00:00,3,0.382,74.1,100.78,0
2024-01-02 23:00:00,3,0.296,67.16,99.83,0
2024-01-03 00:00:00,3,0.407,72.36,100.36,0
2024-01-03 01:00:00,3,0.426,74.9,100.49,0
2024-01-03 02:00:00,3,0.395,72.96,101.04,0
2024-01-03 03:00:00,3,0.458,73.26,99.57,0
2024-01-03 04:00:00,3,0.332,69.57,102.24,0
2024-01-03 05:00:00,3,0.372,71.21,101.69,0
2024-01-03 06:00:00,3,0.387,72.28,99.53,0
2024-01-03 07:00:00,3,0.301,73.38,100.17,0
2024-01-03 08:00:00,3,0.44,75.75,98.73,0
2024-01-03 09:00:00,3,0.462,71.57,100.08,0
2024-01-03 10:00:00,3,0.423,75.45,100.28,0
2024-01-03 11:00:00,3,0.388,71.0,101.3,0
2024-01-03 12:00:00,3,0.395,70.96,101.04,0
2024-01-03 13:00:00,3,0.379,69.89,100.58,0
2024-01-03 14:00:00,3,0.386,71.96,101.46,0
2024-01-03 15:00:00,3,0.375,72.51,98.08,0
2024-01-03 16:00:00,3,0.413,74.27,100.72,0
2024-01-03 17:00:00,3,0.381,73.12,101.69,0
2024-01-03 18:00:00,3,0.369,74.96,100.73,0
2024-01-03 19:00:00,3,0.412,74.04,101.15,0
2024-01-03 20:00:00,3,0.371,75.43,99.8,0
2024-01-03 21:00:00,3,0.397,69.32,100.99,0
2024-01-03 22:00:00,3,0.389,74.64,100.12,0
2024-01-03 23:00:00,3,0.46,73.49,99.57,0
2024-01-04 00:00:00,3,0.489,74.62,100.68,0
2024-01-04 01:00:00,3,0.415,72.9,100.01,0
2024-01-04 02:00:00,3,0.35,72.04,101.12,0
2024-01-04 03:00:00,3,0.372,69.61,99.47,0
2024-01-04 04:00:00,3,0.338,71.15,101.14,0
2024-01-04 05:00:00,3,0.404,72.7,101.49,0
2024-01-04 06:00:00,3,0.308,71.23,100.85,0
2024-01-04 07:00:00,3,0.358,73.59,101.58,0
2024-01-04 08:00:00,3,0.276,73.13,99.75,0
2024-01-04 09:00:00,3,0.395,69.33,99.63,0
2024-01-04 10:00:00,3,0.437,73.81,99.9,0
2024-01-04 11:00:00,3,0.43,71.83,99.94,0
2024-01-04 12:00:00,3,0.347,71.25,101.9,0
2024-01-04 13:00:00,3,0.406,72.1,100.2,0
2024-01-04 14:00:00,3,0.416,70.37,100.69,0
2024-01-04 15:00:00,3,0.381,74.06,101.68,0
2024-01-04 16:00:00,3,0.355,72.35,100.55,0
2024-01-04 17:00:00,3,0.431,74.13,100.91,0
2024-01-04 18:00:00,3,0.433,72.99,100.69,0
2024-01-04 19:00:00,3,0.409,71.3,99.22,0
2024-01-04 20:00:00,3,0.341,73.55,100.4,0
2024-01-04 21:00:00,3,0.372,72.0,101.21,0
2024-01-04 22:00:00,3,0.381,73.72,101.01,0
